InvoiceDate,SiteID,SiteName,Region,Supplier,Category,InvoiceID,Quantity,UnitCost,GrossSpend,PaymentTermsDays,SourceSystem,VAT,NetSpend,Contracted,DataQualityFlag
2025-02-07,S009,Derby Care & Education Centre,Midlands,CloudLink,IT & Telecoms,INV-2025-00425,11,313.75,3451.21,45,ERP,690.2420000000001,3451.21,Y,OK
2025-07-19,S017,Swansea Care & Education Centre,Wales,BuildCare,Facilities,INV-2025-00426,41,382.11,15666.44,45,ERP,3133.2880000000005,15666.44,N,OK
2025-08-16,S017,Swansea Care & Education Centre,Wales,CareMed,Medical Supplies,INV-2025-00427,47,70.58,3317.38,45,ERP,663.4760000000001,3317.38,N,OK
2025-08-09,S004,Newcastle Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00428,58,94.79,5498.1,60,Legacy Spend File,1099.6200000000001,5498.1,Y,OK
2025-01-14,S015,Brighton Care & Education Centre,South,HealthStaffing,Agency Labour,INV-2025-00429,12,536.96,6443.47,45,Legacy Spend File,1288.6940000000002,6443.47,N,OK
2025-01-07,S003,Leeds Care & Education Centre,North,RoadReady,Vehicle & Fuel,INV-2025-00430,38,36.11,1372.18,45,Procurement Portal,274.43600000000004,1372.18,N,OK
2025-09-24,S016,Cardiff Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00431,22,130.41,2868.98,60,Procurement Portal,573.796,2868.98,N,OK
2025-06-04,S006,Birmingham Care & Education Centre,Midlands,SafeGuard FM,Facilities,INV-2025-00432,35,58.64,2052.32,45,ERP,410.46400000000006,2052.32,N,OK
2025-05-22,S014,Southampton Care & Education Centre,South,SafeGuard FM,Facilities,INV-2025-00433,54,155.21,8381.37,45,Procurement Portal,1676.2740000000003,8381.37,N,OK
2025-05-07,S009,Derby Care & Education Centre,Midlands,RoadReady,Vehicle & Fuel,INV-2025-00434,64,140.97,9021.88,60,Legacy Spend File,1804.376,9021.88,N,OK
2025-03-11,S014,Southampton Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00435,39,171.36,6683.16,30,Procurement Portal,1336.632,6683.16,N,OK
2025-08-14,S005,Sheffield Care & Education Centre,North,CareTemps,Agency Labour,INV-2025-00436,43,312.48,13436.56,45,Legacy Spend File,2687.312,13436.56,N,OK
2025-06-14,S011,London Care & Education Centre,South,SafeGuard FM,Facilities,INV-2025-00437,78,440.85,34385.98,60,ERP,6877.196000000001,34385.98,N,OK
2025-07-23,S008,Leicester Care & Education Centre,Midlands,FleetFuel,Vehicle & Fuel,INV-2025-00438,41,44.47,1823.28,45,Legacy Spend File,364.656,1823.28,Y,OK
2025-05-05,S011,London Care & Education Centre,South,PrintCo,Office & Training,INV-2025-00439,42,29.39,1234.35,45,Procurement Portal,246.87,1234.35,N,OK
2025-10-16,S017,Swansea Care & Education Centre,Wales,FleetFuel,Vehicle & Fuel,INV-2025-00440,26,92.14,2395.68,60,Legacy Spend File,479.13599999999997,2395.68,Y,OK
2025-08-25,S009,Derby Care & Education Centre,Midlands,ClinEquip,Medical Supplies,INV-2025-00441,27,148.22,4002.06,45,Procurement Portal,800.412,4002.06,N,OK
2025-12-11,S004,Newcastle Care & Education Centre,North,NourishCo,Food & Catering,INV-2025-00442,64,63.84,4085.86,30,Legacy Spend File,817.172,4085.86,N,OK
2025-12-04,S006,Birmingham Care & Education Centre,Midlands,WaterGrid,Utilities,INV-2025-00443,20,80.19,1603.75,60,Procurement Portal,320.75,1603.75,N,OK
2025-11-03,S013,Reading Care & Education Centre,South,NourishCo,Food & Catering,INV-2025-00444,62,61.89,3837.23,60,Procurement Portal,767.446,3837.23,N,OK
2025-01-19,S005,Sheffield Care & Education Centre,North,NurseLink,Agency Labour,INV-2025-00445,47,146.4,6880.67,60,Legacy Spend File,1376.134,6880.67,N,OK
2025-05-08,S004,Newcastle Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00446,46,93.94,4321.46,30,Legacy Spend File,864.292,4321.46,Y,OK
2025-11-27,S016,Cardiff Care & Education Centre,Wales,ClinEquip,Medical Supplies,INV-2025-00447,52,146.81,7633.98,45,Procurement Portal,1526.796,7633.98,N,OK
2025-05-13,S010,Coventry Care & Education Centre,Midlands,MediSure,Medical Supplies,INV-2025-00448,29,71.56,2075.28,60,Legacy Spend File,415.05600000000004,2075.28,Y,OK
2025-07-11,S008,Leicester Care & Education Centre,Midlands,WaterGrid,Utilities,INV-2025-00449,51,188.45,9610.96,45,Legacy Spend File,1922.192,9610.96,N,OK
2025-01-13,S007,Nottingham Care & Education Centre,Midlands,SafeGuard FM,Facilities,INV-2025-00450,62,100.52,6232.44,30,Procurement Portal,1246.488,6232.44,N,OK
2025-03-14,S017,Swansea Care & Education Centre,Wales,FreshServe,Food & Catering,INV-2025-00451,45,62.8,2825.88,45,Procurement Portal,565.176,2825.88,Y,OK
2025-09-05,S009,Derby Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00452,45,422.75,19023.91,45,ERP,3804.782,19023.91,N,OK
2025-02-04,S008,Leicester Care & Education Centre,Midlands,LearnWell,Office & Training,INV-2025-00453,39,43.61,1700.88,30,Legacy Spend File,340.17600000000004,1700.88,N,OK
2025-11-28,S020,Bangor Care & Education Centre,Wales,CareMed,Medical Supplies,INV-2025-00454,14,158.34,2216.7,60,ERP,443.34,2216.7,N,OK
2025-03-31,S006,Birmingham Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00455,71,186.76,13259.89,30,Procurement Portal,2651.978,13259.89,N,OK
2025-04-29,S020,Bangor Care & Education Centre,Wales,CareTemps,Agency Labour,INV-2025-00456,52,193.97,10086.43,60,ERP,2017.286,10086.43,N,OK
2025-01-15,S017,Swansea Care & Education Centre,Wales,CareTemps,Agency Labour,INV-2025-00457,79,282.85,22345.13,30,Procurement Portal,4469.026000000001,22345.13,N,OK
2025-01-03,S007,Nottingham Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00458,28,169.76,4753.34,30,Procurement Portal,950.6680000000001,4753.34,N,OK
2025-02-22,S015,Brighton Care & Education Centre,South,KitchenPro,Food & Catering,INV-2025-00459,69,47.94,3307.63,30,Procurement Portal,661.5260000000001,3307.63,N,OK
2025-02-28,S019,Wrexham Care & Education Centre,Wales,WaterGrid,Utilities,INV-2025-00460,34,129.36,4398.37,60,Procurement Portal,879.674,4398.37,N,OK
2025-07-18,S019,Wrexham Care & Education Centre,Wales,AutoCare,Vehicle & Fuel,INV-2025-00461,79,279.91,22113.06,45,Legacy Spend File,4422.612,22113.06,N,OK
2025-08-23,S017,Swansea Care & Education Centre,Wales,RoadReady,Vehicle & Fuel,INV-2025-00462,80,96.86,7748.84,30,Legacy Spend File,1549.768,7748.84,N,OK
2025-10-30,S020,Bangor Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00463,11,149.72,1646.94,60,ERP,329.38800000000003,1646.94,N,OK
2025-06-06,S003,Leeds Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00464,15,73.12,1096.77,30,Procurement Portal,219.354,1096.77,Y,OK
2025-07-18,S011,London Care & Education Centre,South,BuildCare,Facilities,INV-2025-00465,54,169.22,9137.67,60,ERP,1827.534,9137.67,N,OK
2025-04-06,S017,Swansea Care & Education Centre,Wales,CareTemps,Agency Labour,INV-2025-00466,63,265.67,16737.11,60,Legacy Spend File,3347.4220000000005,16737.11,N,OK
2025-03-27,S011,London Care & Education Centre,South,BuildCare,Facilities,INV-2025-00467,63,252.33,15896.96,45,ERP,3179.392,15896.96,N,OK
2025-11-14,S018,Newport Care & Education Centre,Wales,RoadReady,Vehicle & Fuel,INV-2025-00468,7,144.1,1008.7,45,ERP,201.74,1008.7,N,OK
2025-07-16,S017,Swansea Care & Education Centre,Wales,CleanWorks,Facilities,INV-2025-00469,72,134.45,9680.29,60,Legacy Spend File,1936.0580000000002,9680.29,Y,OK
2025-09-09,S010,Coventry Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00470,54,218.56,11802.5,60,Procurement Portal,2360.5,11802.5,N,OK
2025-10-17,S003,Leeds Care & Education Centre,North,CleanWorks,Facilities,INV-2025-00471,4,154.73,618.92,30,Procurement Portal,123.78399999999999,618.92,Y,OK
2025-10-03,S003,Leeds Care & Education Centre,North,CloudLink,IT & Telecoms,INV-2025-00472,37,62.03,2295.0,30,Procurement Portal,459.0,2295.0,Y,OK
2025-09-19,S016,Cardiff Care & Education Centre,Wales,PrintCo,Office & Training,INV-2025-00473,15,32.59,488.91,60,ERP,97.78200000000001,488.91,N,OK
2025-01-22,S007,Nottingham Care & Education Centre,Midlands,AutoCare,Vehicle & Fuel,INV-2025-00474,57,201.47,11483.99,60,ERP,2296.7980000000002,11483.99,N,OK
2025-12-01,S006,Birmingham Care & Education Centre,Midlands,KitchenPro,Food & Catering,INV-2025-00475,32,160.63,5140.24,45,ERP,1028.048,5140.24,N,OK
2025-02-14,S001,Preston Care & Education Centre,North,TeleCare IT,IT & Telecoms,INV-2025-00476,57,191.84,10934.84,30,ERP,2186.9680000000003,10934.84,N,OK
2025-11-09,S011,London Care & Education Centre,South,AutoCare,Vehicle & Fuel,INV-2025-00477,55,130.45,7174.7,30,Legacy Spend File,1434.94,7174.7,N,OK
2025-01-31,S007,Nottingham Care & Education Centre,Midlands,UK Energy Partners,Utilities,INV-2025-00478,73,296.68,21657.52,45,Legacy Spend File,4331.504,21657.52,N,OK
2025-12-27,S008,Leicester Care & Education Centre,Midlands,SafeGuard FM,Facilities,INV-2025-00479,38,978.81,37194.92,45,Legacy Spend File,7438.984,37194.92,N,OK
2025-07-30,S018,Newport Care & Education Centre,Wales,FreshServe,Food & Catering,INV-2025-00480,8,120.32,962.56,45,Legacy Spend File,192.512,962.56,Y,OK
2025-03-16,S009,Derby Care & Education Centre,Midlands,CleanWorks,Facilities,INV-2025-00481,42,167.77,7046.4,30,Legacy Spend File,1409.28,7046.4,Y,OK
2025-10-23,S014,Southampton Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00482,35,44.34,1551.98,60,Procurement Portal,310.396,1551.98,N,OK
2025-11-21,S016,Cardiff Care & Education Centre,Wales,OfficePlus,Office & Training,INV-2025-00483,12,31.0,371.98,45,Legacy Spend File,74.396,371.98,N,OK
2025-07-08,S014,Southampton Care & Education Centre,South,NetServe,IT & Telecoms,INV-2025-00484,59,246.05,14516.92,45,Procurement Portal,2903.384,14516.92,N,OK
2025-02-17,S003,Leeds Care & Education Centre,North,ClinEquip,Medical Supplies,INV-2025-00485,59,79.16,4670.57,60,Legacy Spend File,934.114,4670.57,N,OK
2025-10-01,S017,Swansea Care & Education Centre,Wales,FleetFuel,Vehicle & Fuel,INV-2025-00486,51,43.45,2216.01,30,Procurement Portal,443.20200000000006,2216.01,Y,OK
2025-06-15,S009,Derby Care & Education Centre,Midlands,LearnWell,Office & Training,INV-2025-00487,37,52.56,1944.56,45,Legacy Spend File,388.91200000000003,1944.56,N,OK
2025-09-06,S008,Leicester Care & Education Centre,Midlands,BuildCare,Facilities,INV-2025-00488,44,99.3,4369.02,60,ERP,873.8040000000001,4369.02,N,OK
2025-08-24,S007,Nottingham Care & Education Centre,Midlands,KitchenPro,Food & Catering,INV-2025-00489,3,164.4,493.21,30,ERP,98.642,493.21,N,OK
2025-08-08,S013,Reading Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00490,26,121.8,3166.83,60,ERP,633.366,3166.83,N,OK
2025-05-21,S001,Preston Care & Education Centre,North,CloudLink,IT & Telecoms,INV-2025-00491,12,219.04,2628.45,60,Procurement Portal,525.6899999999999,2628.45,Y,OK
2025-12-07,S012,Bristol Care & Education Centre,South,NourishCo,Food & Catering,INV-2025-00492,22,146.7,3227.29,30,Procurement Portal,645.4580000000001,3227.29,N,OK
2025-12-25,S006,Birmingham Care & Education Centre,Midlands,NetServe,IT & Telecoms,INV-2025-00493,30,229.56,6886.91,45,Legacy Spend File,1377.382,6886.91,N,OK
2025-04-20,S001,Preston Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00494,62,40.47,2509.44,30,ERP,501.88800000000003,2509.44,Y,OK
2025-12-15,S006,Birmingham Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00495,57,577.77,32933.0,30,ERP,6586.6,32933.0,N,OK
2025-08-05,S003,Leeds Care & Education Centre,North,FleetFuel,Vehicle & Fuel,INV-2025-00496,17,127.78,2172.19,45,ERP,434.43800000000005,2172.19,Y,OK
2025-02-22,S001,Preston Care & Education Centre,North,HealthStaffing,Agency Labour,INV-2025-00497,14,169.58,2374.05,45,Procurement Portal,474.81000000000006,2374.05,N,OK
2025-03-10,S019,Wrexham Care & Education Centre,Wales,SafeGuard FM,Facilities,INV-2025-00498,19,162.11,3080.08,30,Legacy Spend File,616.0160000000001,3080.08,N,OK
2025-11-29,S010,Coventry Care & Education Centre,Midlands,ClinEquip,Medical Supplies,INV-2025-00499,22,74.14,1630.99,45,Procurement Portal,326.19800000000004,1630.99,N,OK
2025-03-19,S009,Derby Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00500,53,116.85,6193.24,60,Legacy Spend File,1238.6480000000001,6193.24,N,OK
2025-02-21,S019,Wrexham Care & Education Centre,Wales,UK Energy Partners,Utilities,INV-2025-00501,18,416.07,7489.3,30,Legacy Spend File,1497.8600000000001,7489.3,N,OK
2025-08-08,S010,Coventry Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00502,41,857.45,35155.41,30,ERP,7031.082000000001,35155.41,N,OK
2025-10-11,S009,Derby Care & Education Centre,Midlands,FreshServe,Food & Catering,INV-2025-00503,77,30.12,2319.21,60,Legacy Spend File,463.84200000000004,2319.21,Y,OK
2025-01-14,S014,Southampton Care & Education Centre,South,NetServe,IT & Telecoms,INV-2025-00504,39,299.84,11693.9,30,Legacy Spend File,2338.78,11693.9,N,OK
2025-07-20,S007,Nottingham Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00505,38,174.79,6642.17,60,ERP,1328.4340000000002,6642.17,N,OK
2025-02-27,S003,Leeds Care & Education Centre,North,LearnWell,Office & Training,INV-2025-00506,31,57.37,1778.55,45,Legacy Spend File,355.71000000000004,1778.55,N,OK
2025-01-07,S014,Southampton Care & Education Centre,South,KitchenPro,Food & Catering,INV-2025-00507,47,46.93,2205.52,45,ERP,441.10400000000004,2205.52,N,OK
2025-10-07,S006,Birmingham Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00508,23,186.53,4290.17,45,ERP,858.0340000000001,4290.17,N,OK
2025-05-15,S013,Reading Care & Education Centre,South,FreshServe,Food & Catering,INV-2025-00509,28,66.76,1869.22,30,ERP,373.84400000000005,1869.22,Y,OK
2025-12-31,S005,Sheffield Care & Education Centre,North,NetServe,IT & Telecoms,INV-2025-00510,65,139.3,9054.27,45,Procurement Portal,1810.8540000000003,9054.27,N,OK
2025-11-24,S004,Newcastle Care & Education Centre,North,HealthStaffing,Agency Labour,INV-2025-00511,69,348.12,24019.96,60,Legacy Spend File,4803.992,24019.96,N,OK
2025-06-08,S003,Leeds Care & Education Centre,North,CloudLink,medical supplies,INV-2025-00512,11,214.0,2354.05,60,ERP,470.81000000000006,2354.05,Y,OK
2025-10-28,S012,Bristol Care & Education Centre,South,RoadReady,Vehicle & Fuel,INV-2025-00513,9,83.3,749.71,45,Legacy Spend File,149.942,749.71,N,OK
2025-05-06,S001,Preston Care & Education Centre,North,UK Energy Partners,Utilities,INV-2025-00514,12,151.76,1821.12,45,ERP,364.224,1821.12,N,OK
2025-12-08,S002,Manchester Care & Education Centre,North,CareMed,Medical Supplies,INV-2025-00515,23,87.38,2009.74,30,ERP,401.94800000000004,2009.74,N,OK
2025-01-06,S015,Brighton Care & Education Centre,South,BuildCare,Facilities,INV-2025-00516,21,272.71,5726.98,45,Procurement Portal,1145.396,5726.98,N,OK
2025-07-10,S001,Preston Care & Education Centre,North,CloudLink,IT & Telecoms,INV-2025-00517,17,289.78,4926.31,60,Procurement Portal,985.2620000000002,4926.31,Y,OK
2025-06-21,S014,Southampton Care & Education Centre,South,FreshServe,Food & Catering,INV-2025-00518,55,37.97,2088.22,45,Legacy Spend File,417.644,2088.22,Y,OK
2025-10-23,S001,Preston Care & Education Centre,North,NetServe,IT & Telecoms,INV-2025-00519,10,232.35,2323.54,45,Procurement Portal,464.708,2323.54,N,OK
2025-09-13,S009,Derby Care & Education Centre,Midlands,FleetFuel,Vehicle & Fuel,INV-2025-00520,73,143.62,10483.93,30,Procurement Portal,2096.786,10483.93,Y,OK
2025-10-21,S015,Brighton Care & Education Centre,South,CloudLink,IT & Telecoms,INV-2025-00521,15,87.83,1317.52,30,Legacy Spend File,263.504,1317.52,Y,OK
2025-01-07,S001,Preston Care & Education Centre,North,MediSure,Medical Supplies,INV-2025-00522,32,161.8,5177.49,30,Procurement Portal,1035.498,5177.49,Y,OK
2025-04-02,S005,Sheffield Care & Education Centre,North,HealthStaffing,Agency Labour,INV-2025-00523,5,208.38,1041.88,60,Legacy Spend File,208.37600000000003,1041.88,N,OK
2025-06-14,S016,Cardiff Care & Education Centre,Wales,HealthStaffing,Agency Labour,INV-2025-00524,32,410.6,13139.1,45,Legacy Spend File,2627.82,13139.1,N,OK
2025-10-20,S011,London Care & Education Centre,South,CloudLink,IT & Telecoms,INV-2025-00525,48,144.58,6939.85,30,Legacy Spend File,1387.9700000000003,6939.85,Y,OK
2025-04-25,S017,Swansea Care & Education Centre,Wales,MediSure,Medical Supplies,INV-2025-00526,67,44.47,2979.47,30,Procurement Portal,595.894,2979.47,Y,OK
2025-06-09,S005,Sheffield Care & Education Centre,North,LearnWell,Office & Training,INV-2025-00527,42,30.64,1286.92,30,Legacy Spend File,257.384,1286.92,N,OK
2025-04-13,S002,Manchester Care & Education Centre,North,CareMed,Medical Supplies,INV-2025-00528,38,123.22,4682.21,60,Procurement Portal,936.442,4682.21,N,OK
2025-07-08,S011,London Care & Education Centre,South,WaterGrid,Utilities,INV-2025-00529,76,288.39,21917.52,45,ERP,4383.504,21917.52,N,OK
2025-01-04,S005,Sheffield Care & Education Centre,North,UK Energy Partners,Utilities,INV-2025-00530,53,152.03,8057.66,30,ERP,1611.5320000000002,8057.66,N,OK
2025-12-22,S013,Reading Care & Education Centre,South,AutoCare,Vehicle & Fuel,INV-2025-00531,2,134.98,269.95,45,ERP,53.99,269.95,N,OK
2025-06-07,S019,Wrexham Care & Education Centre,Wales,NurseLink,Agency Labour,INV-2025-00532,14,120.29,1684.13,30,Legacy Spend File,336.826,1684.13,N,OK
2025-01-31,S007,Nottingham Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00533,19,289.29,5496.56,60,Procurement Portal,1099.3120000000001,5496.56,N,OK
2025-09-24,S012,Bristol Care & Education Centre,South,MediSure,Medical Supplies,INV-2025-00534,53,61.65,3267.32,60,Procurement Portal,653.464,3267.32,Y,OK
2025-02-18,S010,Coventry Care & Education Centre,Midlands,KitchenPro,Food & Catering,INV-2025-00535,65,45.42,2952.08,30,Legacy Spend File,590.416,2952.08,N,OK
2025-10-18,S016,Cardiff Care & Education Centre,Wales,KitchenPro,Food & Catering,INV-2025-00536,8,66.72,533.73,45,Legacy Spend File,106.74600000000001,533.73,N,OK
2025-05-14,S011,London Care & Education Centre,South,WaterGrid,Utilities,INV-2025-00537,41,155.75,6385.63,45,Legacy Spend File,1277.1260000000002,6385.63,N,OK
2025-08-20,S016,Cardiff Care & Education Centre,Wales,RoadReady,Vehicle & Fuel,INV-2025-00538,35,76.89,2691.14,30,ERP,538.228,2691.14,N,OK
2025-02-25,S013,Reading Care & Education Centre,South,BuildCare,Facilities,INV-2025-00539,20,313.07,6261.34,30,ERP,1252.268,6261.34,N,OK
2025-07-28,S005,Sheffield Care & Education Centre,North,LearnWell,Office & Training,INV-2025-00540,16,54.61,873.74,60,Procurement Portal,174.74800000000002,873.74,N,OK
2025-08-26,S009,Derby Care & Education Centre,Midlands,LearnWell,Office & Training,INV-2025-00541,34,118.76,4037.9,30,ERP,807.58,4037.9,N,OK
2025-12-23,S002,Manchester Care & Education Centre,North,NetServe,IT & Telecoms,INV-2025-00542,78,118.19,9218.78,30,ERP,1843.7560000000003,9218.78,N,OK
2025-12-31,S003,Leeds Care & Education Centre,North,CleanWorks,Facilities,INV-2025-00543,32,240.89,7708.55,45,Procurement Portal,1541.71,7708.55,Y,OK
2025-06-03,S004,Newcastle Care & Education Centre,North,ClinEquip,Medical Supplies,INV-2025-00544,34,265.17,9015.63,30,ERP,1803.126,9015.63,N,OK
2025-10-09,S009,Derby Care & Education Centre,Midlands,PrintCo,Office & Training,INV-2025-00545,32,19.26,616.35,30,Procurement Portal,123.27000000000001,616.35,N,OK
2025-01-07,S004,Newcastle Care & Education Centre,North,CleanWorks,Facilities,INV-2025-00546,8,116.12,929.0,30,ERP,185.8,929.0,Y,OK
2025-12-18,S006,Birmingham Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00547,11,412.06,4532.67,60,Legacy Spend File,906.5340000000001,4532.67,N,OK
2025-02-03,S018,Newport Care & Education Centre,Wales,FreshServe,Food & Catering,INV-2025-00548,26,58.13,1511.43,60,Procurement Portal,302.286,1511.43,Y,OK
2025-03-04,S016,Cardiff Care & Education Centre,Wales,nourishco,Food & Catering,INV-2025-00549,6,79.72,478.32,45,ERP,95.664,478.32,N,OK
2025-07-22,S008,Leicester Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00550,64,215.2,13773.11,30,Procurement Portal,2754.6220000000003,13773.11,N,OK
2025-07-01,S019,Wrexham Care & Education Centre,Wales,HealthStaffing,Agency Labour,INV-2025-00551,28,314.63,8809.72,30,Procurement Portal,1761.944,8809.72,N,OK
2025-01-18,S007,Nottingham Care & Education Centre,Midlands,OfficePlus,Office & Training,INV-2025-00552,79,68.85,5438.8,60,Legacy Spend File,1087.76,5438.8,N,OK
2025-07-30,S005,Sheffield Care & Education Centre,North,TeleCare IT,IT & Telecoms,INV-2025-00553,71,418.18,29690.65,45,ERP,5938.130000000001,29690.65,N,OK
2025-03-12,S011,London Care & Education Centre,South,TeleCare IT,IT & Telecoms,INV-2025-00554,54,253.04,13664.32,30,Legacy Spend File,2732.864,13664.32,N,OK
2025-10-06,S001,Preston Care & Education Centre,North,PowerDirect,Utilities,INV-2025-00555,3,301.01,903.03,45,Legacy Spend File,180.606,903.03,N,OK
2025-09-06,S008,Leicester Care & Education Centre,Midlands,PrintCo,Office & Training,INV-2025-00556,45,59.8,2690.87,60,Legacy Spend File,538.174,2690.87,N,OK
2025-04-03,S006,Birmingham Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00557,4,229.43,917.72,45,Legacy Spend File,183.544,917.72,N,OK
2025-01-30,S010,Coventry Care & Education Centre,Midlands,CareMed,Medical Supplies,INV-2025-00558,61,94.59,5770.18,60,Procurement Portal,1154.036,5770.18,N,OK
2025-02-21,S008,Leicester Care & Education Centre,Midlands,UK Energy Partners,Utilities,INV-2025-00559,32,310.57,9938.24,60,ERP,1987.6480000000001,9938.24,N,OK
2025-10-22,S017,Swansea Care & Education Centre,Wales,MediSure,Medical Supplies,INV-2025-00560,50,95.2,4759.86,45,ERP,951.972,4759.86,Y,OK
2025-06-12,S016,Cardiff Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00561,46,293.19,13486.96,60,ERP,2697.392,13486.96,N,OK
2025-10-16,S017,Swansea Care & Education Centre,Wales,AutoCare,Vehicle & Fuel,INV-2025-00562,19,297.48,5652.12,60,ERP,1130.424,5652.12,N,OK
2025-09-09,S018,Newport Care & Education Centre,Wales,CloudLink,IT & Telecoms,INV-2025-00563,5,355.22,1776.12,30,ERP,355.224,1776.12,Y,OK
2025-09-27,S009,Derby Care & Education Centre,Midlands,UK Energy Partners,Utilities,INV-2025-00564,62,208.96,12955.59,30,Procurement Portal,2591.1180000000004,12955.59,N,OK
2025-06-24,S018,Newport Care & Education Centre,Wales,UK Energy Partners,Utilities,INV-2025-00565,23,484.02,11132.49,45,ERP,2226.498,11132.49,N,OK
2025-12-27,S007,Nottingham Care & Education Centre,Midlands,BuildCare,Facilities,INV-2025-00566,19,143.81,2732.45,30,Legacy Spend File,546.49,2732.45,N,OK
2025-12-27,S004,Newcastle Care & Education Centre,North,NourishCo,Food & Catering,INV-2025-00567,51,21.19,1080.57,60,ERP,216.114,1080.57,N,OK
2025-03-11,S014,Southampton Care & Education Centre,South,TeleCare IT,IT & Telecoms,INV-2025-00568,21,126.37,2653.68,60,Procurement Portal,530.736,2653.68,N,OK
2025-06-12,S008,Leicester Care & Education Centre,Midlands,PrintCo,Office & Training,INV-2025-00569,23,26.8,616.49,60,Legacy Spend File,123.298,616.49,N,OK
2025-12-07,S019,Wrexham Care & Education Centre,Wales,FleetFuel,Vehicle & Fuel,INV-2025-00570,76,78.3,5950.78,30,Procurement Portal,1190.156,5950.78,Y,OK
2025-04-01,S005,Sheffield Care & Education Centre,North,CloudLink,IT & Telecoms,INV-2025-00571,1,222.24,222.24,60,Legacy Spend File,44.44800000000001,222.24,Y,OK
2025-11-05,S020,Bangor Care & Education Centre,Wales,MediSure,Medical Supplies,INV-2025-00572,41,301.73,12370.93,60,ERP,2474.186,12370.93,Y,OK
2025-03-14,S010,Coventry Care & Education Centre,Midlands,NourishCo,Food & Catering,INV-2025-00573,43,77.8,3345.59,60,ERP,669.118,3345.59,N,OK
2025-03-27,S001,Preston Care & Education Centre,North,RoadReady,Vehicle & Fuel,INV-2025-00574,12,84.21,1010.58,60,Legacy Spend File,202.116,1010.58,N,OK
2025-01-06,S002,Manchester Care & Education Centre,North,RoadReady,Vehicle & Fuel,INV-2025-00575,34,149.91,5097.02,30,ERP,1019.4040000000001,5097.02,N,OK
2025-05-12,S006,Birmingham Care & Education Centre,Midlands,NourishCo,Food & Catering,INV-2025-00576,14,19.26,269.7,60,ERP,53.94,269.7,N,OK
2025-08-03,S018,Newport Care & Education Centre,Wales,CareTemps,Agency Labour,INV-2025-00577,22,341.51,7513.17,45,Procurement Portal,1502.634,7513.17,N,OK
2025-07-12,S006,Birmingham Care & Education Centre,Midlands,AutoCare,Vehicle & Fuel,INV-2025-00578,13,145.16,1887.11,45,Legacy Spend File,377.422,1887.11,N,OK
2025-08-20,S009,Derby Care & Education Centre,Midlands,UK Energy Partners,Utilities,INV-2025-00579,10,110.86,1108.57,30,Procurement Portal,221.714,1108.57,N,OK
2025-02-23,S001,Preston Care & Education Centre,North,RoadReady,Vehicle & Fuel,INV-2025-00580,10,178.21,1782.06,45,ERP,356.41200000000003,1782.06,N,OK
2025-02-08,S019,Wrexham Care & Education Centre,Wales,BuildCare,Facilities,INV-2025-00581,71,216.83,15395.18,30,Procurement Portal,3079.036,15395.18,N,OK
2025-01-16,S015,Brighton Care & Education Centre,South,PrintCo,Office & Training,INV-2025-00582,56,59.68,3342.36,60,ERP,668.4720000000001,3342.36,N,OK
2025-01-28,S014,Southampton Care & Education Centre,South,HealthStaffing,Agency Labour,INV-2025-00583,13,424.88,5523.47,45,ERP,1104.6940000000002,5523.47,N,OK
2025-10-11,S018,Newport Care & Education Centre,Wales,NurseLink,Agency Labour,INV-2025-00584,70,1045.93,73215.23,45,Legacy Spend File,14643.046,73215.23,N,OK
2025-02-19,S011,London Care & Education Centre,South,CloudLink,IT & Telecoms,INV-2025-00585,7,243.14,1702.01,45,Legacy Spend File,340.40200000000004,1702.01,Y,OK
2025-01-28,S004,Newcastle Care & Education Centre,North,OfficePlus,Office & Training,INV-2025-00586,47,85.97,4040.63,30,Procurement Portal,808.1260000000001,4040.63,N,OK
2025-11-17,S019,Wrexham Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00587,77,170.88,13157.99,45,ERP,2631.598,13157.99,N,OK
