InvoiceDate,SiteID,SiteName,Region,Supplier,Category,InvoiceID,Quantity,UnitCost,GrossSpend,PaymentTermsDays,SourceSystem,VAT,NetSpend,Contracted,DataQualityFlag
2025-10-16,S004,Newcastle Care & Education Centre,North,NurseLink,Agency Labour,INV-2025-00764,3,284.56,853.68,60,Legacy Spend File,170.736,853.68,N,OK
2025-04-21,S007,Nottingham Care & Education Centre,Midlands,CloudLink,IT & Telecoms,INV-2025-00765,58,413.94,24008.68,60,Procurement Portal,4801.736,24008.68,Y,OK
2025-07-30,S013,Reading Care & Education Centre,South,CleanWorks,Facilities,INV-2025-00766,77,122.27,9414.58,30,Legacy Spend File,1882.916,9414.58,Y,OK
2025-12-18,S014,Southampton Care & Education Centre,South,CloudLink,IT & Telecoms,INV-2025-00767,44,215.81,9495.5,45,Legacy Spend File,1899.1,9495.5,Y,OK
2025-07-13,S012,Bristol Care & Education Centre,South,FreshServe,Food & Catering,INV-2025-00768,50,172.14,8607.17,30,ERP,1721.4340000000002,8607.17,Y,OK
2025-09-16,S020,Bangor Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00769,54,177.08,9562.58,30,Legacy Spend File,1912.516,9562.58,N,OK
2025-11-11,S012,Bristol Care & Education Centre,South,SafeGuard FM,Facilities,INV-2025-00770,77,487.75,37556.77,30,Legacy Spend File,7511.353999999999,37556.77,N,OK
2025-09-04,S003,Leeds Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00771,17,95.93,1630.86,60,Legacy Spend File,326.172,1630.86,Y,OK
2025-08-04,S002,Manchester Care & Education Centre,North,NurseLink,Agency Labour,INV-2025-00772,48,220.18,10568.43,30,Legacy Spend File,2113.686,10568.43,N,OK
2025-09-04,S020,Bangor Care & Education Centre,Wales,HealthStaffing,Agency Labour,INV-2025-00773,49,424.8,20814.96,45,Legacy Spend File,4162.992,20814.96,N,OK
2025-03-10,S005,Sheffield Care & Education Centre,North,NourishCo,Food & Catering,INV-2025-00774,33,110.97,3662.13,45,ERP,732.426,3662.13,N,OK
2025-10-06,S001,Preston Care & Education Centre,North,NetServe,IT & Telecoms,INV-2025-00775,53,309.71,16414.41,45,ERP,3282.882,16414.41,N,OK
2025-09-25,S001,Preston Care & Education Centre,North,ClinEquip,Medical Supplies,INV-2025-00776,16,50.6,809.53,60,ERP,161.906,809.53,N,OK
2025-06-11,S014,Southampton Care & Education Centre,South,PowerDirect,Utilities,INV-2025-00777,53,167.59,8882.4,45,ERP,1776.48,8882.4,N,OK
2025-10-27,S010,Coventry Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00778,33,261.82,8639.97,45,Legacy Spend File,1727.994,8639.97,N,OK
2025-05-22,S004,Newcastle Care & Education Centre,North,AutoCare,Vehicle & Fuel,INV-2025-00779,51,91.19,4650.66,30,Procurement Portal,930.132,4650.66,N,OK
2025-07-09,S012,Bristol Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00780,72,105.52,7597.12,60,Procurement Portal,1519.424,7597.12,N,OK
2025-06-26,S014,Southampton Care & Education Centre,South,NetServe,IT & Telecoms,INV-2025-00781,51,242.59,12371.97,60,ERP,2474.394,12371.97,N,OK
2025-04-28,S006,Birmingham Care & Education Centre,Midlands,KitchenPro,Food & Catering,INV-2025-00782,58,31.19,1808.75,60,ERP,361.75,1808.75,N,OK
2025-07-25,S011,London Care & Education Centre,South,PowerDirect,Utilities,INV-2025-00783,44,308.14,13558.37,60,Legacy Spend File,2711.6740000000004,13558.37,N,OK
2025-07-19,S010,Coventry Care & Education Centre,Midlands,MediSure,Medical Supplies,INV-2025-00784,1,167.89,167.89,30,ERP,33.578,167.89,Y,OK
2025-02-02,S016,Cardiff Care & Education Centre,Wales,HealthStaffing,Agency Labour,INV-2025-00785,34,408.16,13877.55,30,Procurement Portal,2775.51,13877.55,N,OK
2025-07-16,S010,Coventry Care & Education Centre,Midlands,ClinEquip,Medical Supplies,INV-2025-00786,52,217.44,11306.86,60,Legacy Spend File,2261.3720000000003,11306.86,N,OK
2025-11-02,S020,Bangor Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00787,8,348.03,2784.23,30,Legacy Spend File,556.846,2784.23,N,OK
2025-04-14,S012,Bristol Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00788,67,96.55,6468.7,45,ERP,1293.74,6468.7,N,OK
2025-03-28,S006,Birmingham Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00789,5,240.54,1202.68,45,ERP,240.53600000000003,1202.68,N,OK
2025-02-14,S018,Newport Care & Education Centre,Wales,MediSure,Medical Supplies,INV-2025-00790,36,48.13,1732.78,45,Procurement Portal,346.55600000000004,1732.78,Y,OK
2025-10-28,S016,Cardiff Care & Education Centre,Wales,CareTemps,Agency Labour,INV-2025-00791,26,379.96,9879.02,60,ERP,1975.804,9879.02,N,OK
2025-10-09,S017,Swansea Care & Education Centre,Wales,FreshServe,Food & Catering,INV-2025-00792,37,72.87,2696.02,60,Legacy Spend File,539.2040000000001,2696.02,Y,OK
2025-05-22,S008,Leicester Care & Education Centre,Midlands,RoadReady,Vehicle & Fuel,INV-2025-00793,29,110.3,3198.83,60,ERP,639.7660000000001,3198.83,N,OK
2025-01-03,S016,Cardiff Care & Education Centre,Wales,NurseLink,Agency Labour,INV-2025-00794,34,148.65,5053.98,30,Procurement Portal,1010.796,5053.98,N,OK
2025-02-07,S009,Derby Care & Education Centre,Midlands,KitchenPro,Food & Catering,INV-2025-00795,65,35.87,2331.33,45,Procurement Portal,466.266,2331.33,N,OK
2025-10-22,S015,Brighton Care & Education Centre,South,NetServe,IT & Telecoms,INV-2025-00796,33,392.63,12956.71,60,Procurement Portal,2591.342,12956.71,N,OK
2025-06-23,S004,Newcastle Care & Education Centre,North,OfficePlus,Office & Training,INV-2025-00797,59,73.39,4329.77,60,Procurement Portal,865.9540000000002,4329.77,N,OK
2025-03-01,S017,Swansea Care & Education Centre,Wales,CareMed,Medical Supplies,INV-2025-00798,34,174.57,5935.33,30,Procurement Portal,1187.066,5935.33,N,OK
2025-12-26,S009,Derby Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00799,30,253.92,7617.73,45,Procurement Portal,1523.546,7617.73,N,OK
2025-05-15,S002,Manchester Care & Education Centre,North,ClinEquip,Medical Supplies,INV-2025-00800,32,121.98,3903.36,45,ERP,780.672,3903.36,N,OK
2025-10-11,S012,Bristol Care & Education Centre,South,FleetFuel,Vehicle & Fuel,INV-2025-00801,23,159.16,3660.76,45,Procurement Portal,732.152,3660.76,Y,OK
2025-05-18,S010,Coventry Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00802,24,188.22,4517.39,60,Legacy Spend File,903.478,4517.39,N,OK
2025-04-13,S001,Preston Care & Education Centre,North,PrintCo,Office & Training,INV-2025-00803,31,79.07,2451.22,60,ERP,490.244,2451.22,N,OK
2025-04-14,S004,Newcastle Care & Education Centre,North,UK Energy Partners,Utilities,INV-2025-00804,32,193.87,6203.97,60,Procurement Portal,1240.794,6203.97,N,OK
2025-02-10,S003,Leeds Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00805,64,51.18,3275.73,60,ERP,655.1460000000001,3275.73,Y,OK
2025-07-10,S012,Bristol Care & Education Centre,South,CareMed,Medical Supplies,INV-2025-00806,80,101.24,8098.82,45,Procurement Portal,1619.764,8098.82,N,OK
2025-04-04,S016,Cardiff Care & Education Centre,Wales,TeleCare IT,IT & Telecoms,INV-2025-00807,66,248.59,16406.88,45,Procurement Portal,3281.376,16406.88,N,OK
2025-09-27,S020,Bangor Care & Education Centre,Wales,CleanWorks,Facilities,INV-2025-00808,55,138.33,7608.17,45,Legacy Spend File,1521.634,7608.17,Y,OK
2025-12-18,S020,Bangor Care & Education Centre,Wales,RoadReady,Vehicle & Fuel,INV-2025-00809,23,189.53,4359.17,45,ERP,871.8340000000001,4359.17,N,OK
2025-12-19,S019,Wrexham Care & Education Centre,Wales,LearnWell,Office & Training,INV-2025-00810,2,45.85,91.71,30,Legacy Spend File,18.342,91.71,N,OK
2025-02-21,S006,Birmingham Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00811,42,270.7,11369.31,45,Legacy Spend File,2273.862,11369.31,N,OK
2025-05-15,S015,Brighton Care & Education Centre,South,BuildCare,Facilities,INV-2025-00812,31,141.33,4381.26,45,Procurement Portal,876.2520000000001,4381.26,N,OK
2025-04-05,S003,Leeds Care & Education Centre,North,RoadReady,Vehicle & Fuel,INV-2025-00813,64,210.55,13475.09,45,ERP,2695.018,13475.09,N,OK
2025-07-25,S016,Cardiff Care & Education Centre,Wales,RoadReady,Vehicle & Fuel,INV-2025-00814,36,105.85,3810.44,45,ERP,762.0880000000001,3810.44,N,OK
2025-12-18,S005,Sheffield Care & Education Centre,North,BuildCare,Facilities,INV-2025-00815,30,317.5,9524.94,30,Legacy Spend File,1904.9880000000005,9524.94,N,OK
2025-08-10,S013,Reading Care & Education Centre,South,PowerDirect,Utilities,INV-2025-00816,49,110.43,5411.18,30,ERP,1082.236,5411.18,N,OK
2025-01-05,S018,Newport Care & Education Centre,Wales,SafeGuard FM,Facilities,INV-2025-00817,23,208.48,4795.0,45,Procurement Portal,959.0,4795.0,N,OK
2025-06-03,S012,Bristol Care & Education Centre,South,RoadReady,Vehicle & Fuel,INV-2025-00818,33,154.96,5113.71,60,Legacy Spend File,1022.742,5113.71,N,OK
2025-12-20,S020,Bangor Care & Education Centre,Wales,HealthStaffing,Agency Labour,INV-2025-00819,21,313.89,6591.66,30,ERP,1318.332,6591.66,N,OK
2025-02-19,S009,Derby Care & Education Centre,Midlands,PrintCo,Office & Training,INV-2025-00820,58,134.76,7816.13,60,Procurement Portal,1563.226,7816.13,N,OK
2025-10-14,S008,Leicester Care & Education Centre,Midlands,RoadReady,Vehicle & Fuel,INV-2025-00821,72,71.48,5146.31,45,Procurement Portal,1029.2620000000002,5146.31,N,OK
2025-06-29,S002,Manchester Care & Education Centre,North,HealthStaffing,Agency Labour,INV-2025-00822,78,651.27,50799.02,30,Legacy Spend File,10159.804,50799.02,N,OK
2025-07-01,S020,Bangor Care & Education Centre,Wales,safeguard fm,Facilities,INV-2025-00823,42,637.37,26769.55,60,Legacy Spend File,5353.91,26769.55,N,OK
2025-07-15,S005,Sheffield Care & Education Centre,North,OfficePlus,Office & Training,INV-2025-00824,79,61.43,4853.11,45,Procurement Portal,970.622,4853.11,N,OK
2025-11-24,S004,Newcastle Care & Education Centre,North,CleanWorks,Facilities,INV-2025-00825,44,140.88,6198.86,45,Legacy Spend File,1239.772,6198.86,Y,OK
2025-02-10,S003,Leeds Care & Education Centre,North,HealthStaffing,Agency Labour,INV-2025-00826,21,667.24,14011.96,45,ERP,2802.392,14011.96,N,OK
2025-05-30,S020,Bangor Care & Education Centre,Wales,AutoCare,Vehicle & Fuel,INV-2025-00827,35,226.48,7926.68,60,Legacy Spend File,1585.3360000000002,7926.68,N,OK
2025-07-05,S018,Newport Care & Education Centre,Wales,TeleCare IT,IT & Telecoms,INV-2025-00828,76,165.02,12541.37,60,Procurement Portal,2508.2740000000003,12541.37,N,OK
2025-01-12,S014,Southampton Care & Education Centre,South,CleanWorks,Facilities,INV-2025-00829,17,142.86,2428.59,60,ERP,485.7180000000001,2428.59,Y,OK
2025-12-25,S007,Nottingham Care & Education Centre,Midlands,NetServe,IT & Telecoms,INV-2025-00830,11,188.41,2072.56,30,ERP,414.512,2072.56,N,OK
2025-02-02,S002,Manchester Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00831,61,31.03,1892.8,60,ERP,378.56,1892.8,Y,OK
2025-02-12,S006,Birmingham Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00832,14,181.0,2534.07,45,Legacy Spend File,506.8140000000001,2534.07,N,OK
2025-07-19,S010,Coventry Care & Education Centre,Midlands,KitchenPro,Food & Catering,INV-2025-00833,40,37.42,1496.66,30,ERP,299.33200000000005,1496.66,N,OK
2025-11-17,S010,Coventry Care & Education Centre,Midlands,TeleCare IT,IT & Telecoms,INV-2025-00834,17,144.22,2451.74,30,Legacy Spend File,490.348,2451.74,N,OK
2025-12-06,S007,Nottingham Care & Education Centre,Midlands,MediSure,Medical Supplies,INV-2025-00835,46,117.73,5415.69,45,Procurement Portal,1083.138,5415.69,Y,OK
2025-08-16,S018,Newport Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00836,18,250.25,4504.43,60,Legacy Spend File,900.886,4504.43,N,OK
2025-11-22,S013,Reading Care & Education Centre,South,PrintCo,Office & Training,INV-2025-00837,73,175.96,12845.17,45,Legacy Spend File,2569.034,12845.17,N,OK
2025-09-04,S018,Newport Care & Education Centre,Wales,TeleCare IT,IT & Telecoms,INV-2025-00838,70,127.04,8893.07,30,ERP,1778.614,8893.07,N,OK
2025-07-31,S020,Bangor Care & Education Centre,Wales,TeleCare IT,IT & Telecoms,INV-2025-00839,34,378.04,12853.42,30,Procurement Portal,2570.684,12853.42,N,OK
2025-03-11,S013,Reading Care & Education Centre,South,ClinEquip,Medical Supplies,INV-2025-00840,45,106.68,4800.43,45,Procurement Portal,960.086,4800.43,N,OK
2025-09-09,S002,Manchester Care & Education Centre,North,ClinEquip,Medical Supplies,INV-2025-00841,62,116.78,7240.32,45,ERP,1448.064,7240.32,N,OK
2025-04-29,S020,Bangor Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00842,1,318.87,318.87,60,Procurement Portal,63.774,318.87,N,OK
2025-08-12,S011,London Care & Education Centre,South,NurseLink,Agency Labour,INV-2025-00843,51,161.79,8251.18,30,ERP,1650.236,8251.18,N,OK
2025-04-23,S008,Leicester Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00844,34,370.22,12587.61,30,Procurement Portal,2517.5220000000004,12587.61,N,OK
2025-11-10,S008,Leicester Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00845,35,273.97,9588.86,45,Legacy Spend File,1917.772,9588.86,N,OK
2025-04-07,S002,Manchester Care & Education Centre,North,TeleCare IT,IT & Telecoms,INV-2025-00846,9,288.44,2595.93,30,ERP,519.186,2595.93,N,OK
2025-08-22,S001,Preston Care & Education Centre,North,KitchenPro,Food & Catering,INV-2025-00847,80,76.21,6096.42,45,Procurement Portal,1219.284,6096.42,N,OK
2025-06-14,S009,Derby Care & Education Centre,Midlands,OfficePlus,Office & Training,INV-2025-00848,3,289.43,868.28,30,ERP,173.656,868.28,N,OK
2025-02-22,S015,Brighton Care & Education Centre,South,MediSure,Medical Supplies,INV-2025-00849,37,84.5,3126.45,45,ERP,625.29,3126.45,Y,OK
2025-01-05,S019,Wrexham Care & Education Centre,Wales,PrintCo,Office & Training,INV-2025-00850,30,56.0,1680.15,30,ERP,336.03000000000003,1680.15,N,OK
2025-06-25,S009,Derby Care & Education Centre,Midlands,OfficePlus,Office & Training,INV-2025-00851,54,53.24,2874.82,45,Procurement Portal,574.964,2874.82,N,OK
2025-01-17,S010,Coventry Care & Education Centre,Midlands,PrintCo,Office & Training,INV-2025-00852,43,55.26,2376.01,30,ERP,475.20200000000006,2376.01,N,OK
2025-02-06,S006,Birmingham Care & Education Centre,Midlands,TeleCare IT,IT & Telecoms,INV-2025-00853,70,154.94,10846.09,45,ERP,2169.2180000000003,10846.09,N,OK
2025-01-07,S015,Brighton Care & Education Centre,South,TeleCare IT,IT & Telecoms,INV-2025-00854,16,423.09,6769.45,60,ERP,1353.89,6769.45,N,OK
2025-01-18,S010,Coventry Care & Education Centre,Midlands,OfficePlus,Office & Training,INV-2025-00855,26,163.82,4259.31,45,Legacy Spend File,851.8620000000001,4259.31,N,OK
2025-07-19,S016,Cardiff Care & Education Centre,Wales,WaterGrid,Utilities,INV-2025-00856,40,182.65,7305.84,45,ERP,1461.168,7305.84,N,OK
2025-10-09,S016,Cardiff Care & Education Centre,Wales,ClinEquip,Medical Supplies,INV-2025-00857,67,75.92,5086.72,30,Procurement Portal,1017.344,5086.72,N,OK
2025-07-04,S003,Leeds Care & Education Centre,North,CloudLink,IT & Telecoms,INV-2025-00858,7,285.12,1995.83,60,ERP,399.166,1995.83,Y,OK
2025-08-11,S018,Newport Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00859,42,184.52,7749.69,30,ERP,1549.938,7749.69,N,OK
2025-05-05,S020,Bangor Care & Education Centre,Wales,NourishCo,Food & Catering,INV-2025-00860,2,92.07,184.13,30,Legacy Spend File,36.826,184.13,N,OK
2025-11-02,S004,Newcastle Care & Education Centre,North,PrintCo,Office & Training,INV-2025-00861,20,83.86,1677.11,45,ERP,335.422,1677.11,N,OK
2025-02-16,S014,Southampton Care & Education Centre,South,SafeGuard FM,Facilities,INV-2025-00862,80,78.2,6256.17,45,Legacy Spend File,1251.2340000000002,6256.17,N,OK
2025-11-27,S015,Brighton Care & Education Centre,South,CareMed,Medical Supplies,INV-2025-00863,20,281.07,5621.49,60,Legacy Spend File,1124.298,5621.49,N,OK
2025-04-30,S006,Birmingham Care & Education Centre,Midlands,SafeGuard FM,Facilities,INV-2025-00864,41,483.33,19816.33,60,Legacy Spend File,3963.266000000001,19816.33,N,OK
2025-04-09,S015,Brighton Care & Education Centre,South,RoadReady,Vehicle & Fuel,INV-2025-00865,3,67.82,203.46,60,Procurement Portal,40.69200000000001,203.46,N,OK
2025-01-21,S014,Southampton Care & Education Centre,South,SafeGuard FM,Facilities,INV-2025-00866,63,145.43,9162.33,60,Procurement Portal,1832.466,9162.33,N,OK
2025-12-23,S018,Newport Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00867,63,257.46,16219.8,30,Legacy Spend File,3243.96,16219.8,N,OK
2025-08-28,S019,Wrexham Care & Education Centre,Wales,RoadReady,Vehicle & Fuel,INV-2025-00868,36,114.19,4110.69,60,Legacy Spend File,822.1379999999999,4110.69,N,OK
2025-03-21,S020,Bangor Care & Education Centre,Wales,KitchenPro,Food & Catering,INV-2025-00869,58,93.37,5415.55,45,Procurement Portal,1083.11,5415.55,N,OK
2025-01-01,S009,Derby Care & Education Centre,Midlands,RoadReady,Vehicle & Fuel,INV-2025-00870,65,287.0,18655.13,45,Legacy Spend File,3731.026,18655.13,N,OK
2025-07-06,S012,Bristol Care & Education Centre,South,ClinEquip,Medical Supplies,INV-2025-00871,80,108.87,8709.74,30,Procurement Portal,1741.948,8709.74,N,OK
2025-10-03,S015,Brighton Care & Education Centre,South,KitchenPro,Food & Catering,INV-2025-00872,50,41.9,2095.08,30,Legacy Spend File,419.016,2095.08,N,OK
2025-03-20,S005,Sheffield Care & Education Centre,North,PrintCo,Office & Training,INV-2025-00873,79,35.12,2774.73,45,Procurement Portal,554.946,2774.73,N,OK
2025-02-19,S005,Sheffield Care & Education Centre,North,FleetFuel,Vehicle & Fuel,INV-2025-00874,67,63.55,4258.01,60,ERP,851.6020000000001,4258.01,Y,OK
2025-01-17,S006,Birmingham Care & Education Centre,Midlands,CleanWorks,Facilities,INV-2025-00875,26,176.75,4595.5,30,Procurement Portal,919.1,4595.5,Y,OK
2025-10-20,S004,Newcastle Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00876,50,174.41,8720.37,60,Procurement Portal,1744.0740000000003,8720.37,Y,OK
2025-07-07,S011,London Care & Education Centre,South,CloudLink,IT & Telecoms,INV-2025-00877,29,165.5,4799.36,60,Legacy Spend File,959.872,4799.36,Y,OK
2025-12-02,S019,Wrexham Care & Education Centre,Wales,MediSure,Medical Supplies,INV-2025-00878,63,135.72,8550.2,30,Procurement Portal,1710.0400000000002,8550.2,Y,OK
2025-10-13,S008,Leicester Care & Education Centre,Midlands,CareMed,Medical Supplies,INV-2025-00879,54,118.92,6421.73,45,Legacy Spend File,1284.346,6421.73,N,OK
2025-01-21,S012,Bristol Care & Education Centre,South,NetServe,IT & Telecoms,INV-2025-00880,10,422.95,4229.46,45,ERP,845.892,4229.46,N,OK
2025-04-29,S003,Leeds Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00881,69,260.92,18003.23,45,ERP,3600.646,18003.23,Y,OK
2025-11-17,S009,Derby Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00882,23,186.7,4294.01,60,Legacy Spend File,858.8020000000001,4294.01,N,OK
2025-02-24,S013,Reading Care & Education Centre,South,NurseLink,Agency Labour,INV-2025-00883,74,229.2,16960.73,45,Legacy Spend File,3392.146,16960.73,N,OK
2025-03-27,S001,Preston Care & Education Centre,North,HealthStaffing,Agency Labour,INV-2025-00884,24,532.76,12786.24,60,Procurement Portal,2557.248,12786.24,N,OK
2025-03-22,S014,Southampton Care & Education Centre,South,AutoCare,Vehicle & Fuel,INV-2025-00885,69,138.23,9537.85,60,Procurement Portal,1907.57,9537.85,N,OK
2025-06-16,S009,Derby Care & Education Centre,Midlands,AutoCare,Vehicle & Fuel,INV-2025-00886,48,262.32,12591.37,45,Legacy Spend File,2518.2740000000003,12591.37,N,OK
2025-05-04,S007,Nottingham Care & Education Centre,Midlands,AutoCare,Vehicle & Fuel,INV-2025-00887,73,130.98,9561.47,60,ERP,1912.294,9561.47,N,OK
2025-08-20,S014,Southampton Care & Education Centre,South,TeleCare IT,IT & Telecoms,INV-2025-00888,58,180.55,10472.0,45,ERP,2094.4,10472.0,N,OK
2025-11-02,S011,London Care & Education Centre,South,CareMed,Medical Supplies,INV-2025-00889,3,166.06,498.18,60,ERP,99.636,498.18,N,OK
2025-04-24,S013,Reading Care & Education Centre,South,CareMed,Medical Supplies,INV-2025-00890,28,220.8,6182.53,45,ERP,1236.506,6182.53,N,OK
2025-09-19,S018,Newport Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00891,72,345.47,24873.52,60,Legacy Spend File,4974.704000000001,24873.52,N,OK
2025-08-24,S008,Leicester Care & Education Centre,Midlands,FreshServe,Food & Catering,INV-2025-00892,46,85.92,3952.21,30,ERP,790.442,3952.21,Y,OK
2025-05-08,S013,Reading Care & Education Centre,South,AutoCare,Vehicle & Fuel,INV-2025-00893,30,170.81,5124.28,45,Procurement Portal,1024.856,5124.28,N,OK
2025-04-22,S009,Derby Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00894,10,570.72,5707.18,60,Procurement Portal,1141.436,5707.18,N,OK
2025-12-20,S013,Reading Care & Education Centre,South,SafeGuard FM,Facilities,INV-2025-00895,74,384.96,28487.18,30,Legacy Spend File,5697.436000000001,28487.18,N,OK
2025-10-23,S001,Preston Care & Education Centre,North,CloudLink,IT & Telecoms,INV-2025-00896,49,314.32,15401.78,30,ERP,3080.356,15401.78,Y,OK
2025-08-02,S002,Manchester Care & Education Centre,North,RoadReady,Vehicle & Fuel,INV-2025-00897,16,86.66,1386.52,30,Legacy Spend File,277.30400000000003,1386.52,N,OK
2025-11-20,S015,Brighton Care & Education Centre,South,ClinEquip,Medical Supplies,INV-2025-00898,49,130.08,6374.14,30,Procurement Portal,1274.8280000000002,6374.14,N,OK
2025-10-04,S006,Birmingham Care & Education Centre,Midlands,CareMed,Medical Supplies,INV-2025-00899,73,233.01,17009.57,30,Procurement Portal,3401.914,17009.57,N,OK
2025-01-26,S006,Birmingham Care & Education Centre,Midlands,UK Energy Partners,Utilities,INV-2025-00900,51,159.52,8135.33,45,Legacy Spend File,1627.066,8135.33,N,OK
2025-08-10,S009,Derby Care & Education Centre,Midlands,FreshServe,Food & Catering,INV-2025-00901,38,79.61,3025.23,45,ERP,605.046,3025.23,Y,OK
2025-09-01,,Preston Care & Education Centre,North,FleetFuel,Vehicle & Fuel,INV-2025-00902,74,76.52,5662.41,60,ERP,1132.482,5662.41,Y,Missing site
2025-02-13,S005,Sheffield Care & Education Centre,North,CareTemps,Agency Labour,INV-2025-00903,52,304.78,15848.59,60,Procurement Portal,3169.7180000000003,15848.59,N,OK
2025-09-04,S016,Cardiff Care & Education Centre,Wales,CleanWorks,Facilities,INV-2025-00904,72,363.62,26180.54,30,Procurement Portal,5236.108,26180.54,Y,OK
2025-11-12,S009,Derby Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00905,68,277.71,18884.05,30,ERP,3776.81,18884.05,N,OK
2025-06-15,S011,London Care & Education Centre,South,TeleCare IT,IT & Telecoms,INV-2025-00906,74,225.69,16701.15,30,ERP,3340.2300000000005,16701.15,N,OK
2025-07-07,S010,Coventry Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00907,45,142.0,6390.22,30,Procurement Portal,1278.044,6390.22,N,OK
2025-03-28,S008,Leicester Care & Education Centre,Midlands,CareMed,Medical Supplies,INV-2025-00908,45,180.9,8140.39,60,Procurement Portal,1628.0780000000002,8140.39,N,OK
2025-01-23,S016,Cardiff Care & Education Centre,Wales,SafeGuard FM,Facilities,INV-2025-00909,30,256.72,7701.5,30,Legacy Spend File,1540.3000000000002,7701.5,N,OK
2025-02-13,S001,Preston Care & Education Centre,North,BuildCare,Facilities,INV-2025-00910,15,591.55,8873.26,60,ERP,1774.652,8873.26,N,OK
2025-01-08,S015,Brighton Care & Education Centre,South,SafeGuard FM,Facilities,INV-2025-00911,44,151.97,6686.65,60,ERP,1337.33,6686.65,N,OK
2025-01-12,S019,Wrexham Care & Education Centre,Wales,LearnWell,Office & Training,INV-2025-00912,43,84.61,3638.11,30,Legacy Spend File,727.6220000000001,3638.11,N,OK
2025-10-07,S015,Brighton Care & Education Centre,South,UK Energy Partners,Utilities,INV-2025-00913,67,286.75,19212.46,45,Legacy Spend File,3842.492,19212.46,N,OK
2025-12-24,S013,Reading Care & Education Centre,South,BuildCare,Facilities,INV-2025-00914,3,428.61,1285.84,45,Legacy Spend File,257.168,1285.84,N,OK
2025-03-29,S020,Bangor Care & Education Centre,Wales,CareMed,Medical Supplies,INV-2025-00915,8,113.87,910.98,45,ERP,182.19600000000003,910.98,N,OK
2025-08-27,S019,Wrexham Care & Education Centre,Wales,CloudLink,IT & Telecoms,INV-2025-00916,2,256.49,512.98,30,Procurement Portal,102.596,512.98,Y,OK
2025-12-04,S017,Swansea Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00917,47,307.34,14445.21,30,ERP,2889.042,14445.21,N,OK
2025-07-14,S004,Newcastle Care & Education Centre,North,HealthStaffing,Agency Labour,INV-2025-00918,66,332.43,21940.12,60,ERP,4388.024,21940.12,N,OK
2025-09-30,S007,Nottingham Care & Education Centre,Midlands,PrintCo,Office & Training,INV-2025-00919,12,58.67,704.05,30,ERP,140.81,704.05,N,OK
2025-12-31,S008,Leicester Care & Education Centre,Midlands,PrintCo,Office & Training,INV-2025-00920,3,83.45,250.35,30,ERP,50.07,250.35,N,OK
2025-09-08,S006,Birmingham Care & Education Centre,Midlands,TeleCare IT,IT & Telecoms,INV-2025-00921,51,397.07,20250.82,60,ERP,4050.164,20250.82,N,OK
2025-06-30,S001,Preston Care & Education Centre,North,AutoCare,Vehicle & Fuel,INV-2025-00922,46,54.02,2484.77,60,Procurement Portal,496.954,2484.77,N,OK
2025-11-17,S011,London Care & Education Centre,South,CloudLink,IT & Telecoms,INV-2025-00923,33,236.69,7810.84,45,ERP,1562.168,7810.84,Y,OK
2025-03-19,S012,Bristol Care & Education Centre,South,CloudLink,IT & Telecoms,INV-2025-00924,44,149.69,6586.32,45,Legacy Spend File,1317.264,6586.32,Y,OK
2025-07-15,S009,Derby Care & Education Centre,Midlands,KitchenPro,Food & Catering,INV-2025-00925,67,125.42,8403.1,60,Legacy Spend File,1680.62,8403.1,N,OK
2025-05-04,S005,Sheffield Care & Education Centre,North,WaterGrid,Utilities,INV-2025-00926,74,108.17,8004.61,30,Procurement Portal,1600.922,8004.61,N,OK
2025-10-05,S001,Preston Care & Education Centre,North,RoadReady,Vehicle & Fuel,INV-2025-00927,17,69.86,1187.59,30,Legacy Spend File,237.518,1187.59,N,OK
