InvoiceDate,SiteID,SiteName,Region,Supplier,Category,InvoiceID,Quantity,UnitCost,GrossSpend,PaymentTermsDays,SourceSystem,VAT,NetSpend,Contracted,DataQualityFlag
2025-11-20,S005,Sheffield Care & Education Centre,North,FreshServe,Food & Catering,INV-2025-00164,37,41.39,1531.39,30,Legacy Spend File,306.278,1531.39,Y,OK
2025-11-21,S007,Nottingham Care & Education Centre,Midlands,HealthStaffing,Agency Labour,INV-2025-00165,13,509.61,6624.89,45,ERP,1324.978,6624.89,N,OK
2025-01-24,S011,London Care & Education Centre,South,CloudLink,IT & Telecoms,INV-2025-00166,42,276.07,11594.97,30,Procurement Portal,2318.994,11594.97,Y,OK
2025-03-16,S009,Derby Care & Education Centre,Midlands,RoadReady,Vehicle & Fuel,INV-2025-00167,32,149.31,4777.85,60,Procurement Portal,955.5700000000002,4777.85,N,OK
2025-03-31,S017,Swansea Care & Education Centre,Wales,CleanWorks,Facilities,INV-2025-00168,11,510.91,5620.01,60,Procurement Portal,1124.0020000000002,5620.01,Y,OK
2025-10-26,S006,Birmingham Care & Education Centre,Midlands,WaterGrid,Utilities,INV-2025-00169,19,218.44,4150.3,30,Procurement Portal,830.0600000000001,4150.3,N,OK
2025-05-11,S001,Preston Care & Education Centre,North,TeleCare IT,IT & Telecoms,INV-2025-00170,2,145.34,290.68,45,Procurement Portal,58.136,290.68,N,OK
2025-08-15,S010,Coventry Care & Education Centre,Midlands,CleanWorks,Facilities,INV-2025-00171,45,110.36,4966.08,60,Procurement Portal,993.216,4966.08,Y,OK
2025-05-09,S019,Wrexham Care & Education Centre,Wales,NurseLink,Agency Labour,INV-2025-00172,59,191.54,11300.75,45,ERP,2260.15,11300.75,N,OK
2025-05-02,S020,Bangor Care & Education Centre,Wales,OfficePlus,Office & Training,INV-2025-00173,49,71.89,3522.42,60,Procurement Portal,704.484,3522.42,N,OK
2025-06-01,S015,Brighton Care & Education Centre,South,NetServe,IT & Telecoms,INV-2025-00174,3,265.41,796.22,60,Procurement Portal,159.24400000000003,796.22,N,OK
2025-12-18,S016,Cardiff Care & Education Centre,Wales,ClinEquip,Medical Supplies,INV-2025-00175,7,139.72,978.07,60,Legacy Spend File,195.61400000000003,978.07,N,OK
2025-11-07,S006,Birmingham Care & Education Centre,Midlands,CloudLink,IT & Telecoms,INV-2025-00176,46,346.74,15950.09,30,Legacy Spend File,3190.018,15950.09,Y,OK
2025-12-04,S002,Manchester Care & Education Centre,North,NetServe,IT & Telecoms,INV-2025-00177,18,221.58,3988.42,60,ERP,797.6840000000001,3988.42,N,OK
2025-08-14,S012,Bristol Care & Education Centre,South,CareMed,Medical Supplies,INV-2025-00178,5,266.92,1334.58,60,Procurement Portal,266.916,1334.58,N,OK
2025-06-01,S005,Sheffield Care & Education Centre,North,CleanWorks,Facilities,INV-2025-00179,42,155.62,6535.9,60,Procurement Portal,1307.18,6535.9,Y,OK
2025-10-04,S018,Newport Care & Education Centre,Wales,UK Energy Partners,Utilities,INV-2025-00180,47,1116.05,52454.51,60,Legacy Spend File,10490.902000000002,52454.51,N,OK
2025-09-04,S007,Nottingham Care & Education Centre,Midlands,SafeGuard FM,Facilities,INV-2025-00181,38,253.93,9649.49,60,Procurement Portal,1929.898,9649.49,N,OK
2025-03-14,S018,Newport Care & Education Centre,Wales,OfficePlus,Office & Training,INV-2025-00182,29,46.81,1357.43,60,Legacy Spend File,271.48600000000005,1357.43,N,OK
2025-07-07,S014,Southampton Care & Education Centre,South,NurseLink,Agency Labour,INV-2025-00183,12,166.47,1997.59,45,ERP,399.518,1997.59,N,OK
2025-07-08,S019,Wrexham Care & Education Centre,Wales,NourishCo,Food & Catering,INV-2025-00184,34,84.75,2881.62,60,Procurement Portal,576.324,2881.62,N,OK
2025-12-12,S018,Newport Care & Education Centre,Wales,FleetFuel,Vehicle & Fuel,INV-2025-00185,30,84.01,2520.39,45,ERP,504.078,2520.39,Y,OK
2025-04-24,S018,Newport Care & Education Centre,Wales,AutoCare,Vehicle & Fuel,INV-2025-00186,9,140.69,1266.23,60,Procurement Portal,253.246,1266.23,N,OK
2025-07-29,S015,Brighton Care & Education Centre,South,NetServe,IT & Telecoms,INV-2025-00187,15,285.4,4281.07,30,ERP,856.2139999999999,4281.07,N,OK
2025-03-01,S014,Southampton Care & Education Centre,South,TeleCare IT,IT & Telecoms,INV-2025-00188,13,211.36,2747.7,30,Legacy Spend File,549.54,2747.7,N,OK
2025-07-09,S003,Leeds Care & Education Centre,North,CareTemps,Agency Labour,INV-2025-00189,70,188.3,13181.13,45,Legacy Spend File,2636.226,13181.13,N,OK
2025-12-02,S010,Coventry Care & Education Centre,Midlands,SafeGuard FM,Facilities,INV-2025-00190,13,78.24,1017.13,45,Legacy Spend File,203.426,1017.13,N,OK
2025-12-20,S007,Nottingham Care & Education Centre,Midlands,CloudLink,IT & Telecoms,INV-2025-00191,48,172.09,8260.54,30,Procurement Portal,1652.1080000000002,8260.54,Y,OK
2025-02-20,S011,London Care & Education Centre,South,WaterGrid,Utilities,INV-2025-00192,48,400.41,19219.51,60,Legacy Spend File,3843.902,19219.51,N,OK
2025-05-22,S017,Swansea Care & Education Centre,Wales,CareMed,Medical Supplies,INV-2025-00193,25,135.0,3374.89,30,Procurement Portal,674.9780000000001,3374.89,N,OK
2025-11-24,S017,Swansea Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00194,77,126.0,9702.22,30,ERP,1940.444,9702.22,N,OK
2025-10-17,S004,Newcastle Care & Education Centre,North,UK Energy Partners,Utilities,INV-2025-00195,27,274.98,7424.55,30,Legacy Spend File,1484.91,7424.55,N,OK
2025-06-18,S016,Cardiff Care & Education Centre,Wales,UK Energy Partners,Utilities,INV-2025-00196,19,309.01,5871.26,60,ERP,1174.2520000000002,5871.26,N,OK
2025-10-04,S004,Newcastle Care & Education Centre,North,CleanWorks,Facilities,INV-2025-00197,33,110.7,3653.14,30,ERP,730.628,3653.14,Y,OK
2025-01-08,S001,Preston Care & Education Centre,North,MediSure,Medical Supplies,INV-2025-00198,46,130.59,6007.01,30,Legacy Spend File,1201.402,6007.01,Y,OK
2025-05-16,S004,Newcastle Care & Education Centre,North,MediSure,Medical Supplies,INV-2025-00199,7,123.9,867.33,30,Legacy Spend File,173.466,867.33,Y,OK
2025-02-02,S002,Manchester Care & Education Centre,North,KitchenPro,Food & Catering,INV-2025-00200,61,34.67,2114.61,45,Procurement Portal,422.922,2114.61,N,OK
2025-09-15,S013,Reading Care & Education Centre,South,NourishCo,Food & Catering,INV-2025-00201,29,79.14,2294.95,60,ERP,458.99,2294.95,N,OK
2025-11-26,S017,Swansea Care & Education Centre,Wales,TeleCare IT,IT & Telecoms,INV-2025-00202,4,299.48,1197.93,30,Procurement Portal,239.586,1197.93,N,OK
2025-02-25,S012,Bristol Care & Education Centre,South,NurseLink,Agency Labour,INV-2025-00203,63,544.28,34289.53,60,Procurement Portal,6857.906,34289.53,N,OK
2025-11-08,S016,Cardiff Care & Education Centre,Wales,NourishCo,Food & Catering,INV-2025-00204,19,116.05,2204.86,30,ERP,440.972,2204.86,N,OK
2025-11-02,S006,Birmingham Care & Education Centre,Midlands,RoadReady,Vehicle & Fuel,INV-2025-00205,68,44.53,3028.03,45,Procurement Portal,605.6060000000001,3028.03,N,OK
2025-12-26,S015,Brighton Care & Education Centre,South,HealthStaffing,Agency Labour,INV-2025-00206,15,179.11,2686.59,60,Legacy Spend File,537.3180000000001,2686.59,N,OK
2025-08-20,S001,Preston Care & Education Centre,North,WaterGrid,Utilities,INV-2025-00207,30,331.87,9955.97,45,Procurement Portal,1991.194,9955.97,N,OK
2025-02-18,S010,Coventry Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00208,41,397.97,16316.58,45,Procurement Portal,3263.3160000000003,16316.58,N,OK
2025-03-20,S020,Bangor Care & Education Centre,Wales,TeleCare IT,IT & Telecoms,INV-2025-00209,61,292.04,17814.67,30,ERP,3562.934,17814.67,N,OK
2025-02-19,S009,Derby Care & Education Centre,Midlands,NourishCo,Food & Catering,INV-2025-00210,48,540.98,25967.23,30,Legacy Spend File,5193.446,25967.23,N,OK
2025-03-04,S020,Bangor Care & Education Centre,Wales,AutoCare,Vehicle & Fuel,INV-2025-00211,53,130.04,6892.29,45,Legacy Spend File,1378.458,6892.29,N,OK
2025-01-27,S009,Derby Care & Education Centre,Midlands,NurseLink,Agency Labour,INV-2025-00212,37,560.23,20728.43,60,Procurement Portal,4145.686000000001,20728.43,N,OK
2025-09-17,S020,Bangor Care & Education Centre,Wales,KitchenPro,Food & Catering,INV-2025-00213,28,109.85,3075.72,30,Legacy Spend File,615.144,3075.72,N,OK
2025-06-29,S002,Manchester Care & Education Centre,North,UK Energy Partners,Utilities,INV-2025-00214,72,357.71,25755.21,45,ERP,5151.042,25755.21,N,OK
2025-04-26,S018,Newport Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00215,55,184.98,10173.71,60,Legacy Spend File,2034.742,10173.71,N,OK
2025-12-03,S019,Wrexham Care & Education Centre,Wales,ClinEquip,Medical Supplies,INV-2025-00216,35,182.17,6375.85,30,ERP,1275.17,6375.85,N,OK
2025-06-29,S018,Newport Care & Education Centre,Wales,TeleCare IT,IT & Telecoms,INV-2025-00217,1,143.82,143.82,30,ERP,28.764,143.82,N,OK
2025-03-14,S004,Newcastle Care & Education Centre,North,HealthStaffing,Agency Labour,INV-2025-00218,4,263.36,1053.45,30,Legacy Spend File,210.69000000000003,1053.45,N,OK
2025-08-03,S002,Manchester Care & Education Centre,North,WaterGrid,Utilities,INV-2025-00219,59,191.43,11294.24,45,ERP,2258.848,11294.24,N,OK
2025-06-16,S018,Newport Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00220,73,230.13,16799.72,60,ERP,3359.9440000000004,16799.72,N,OK
2025-11-13,S004,Newcastle Care & Education Centre,North,CleanWorks,Facilities,INV-2025-00221,7,642.92,4500.43,60,ERP,900.0860000000001,4500.43,Y,OK
2025-08-06,S018,Newport Care & Education Centre,Wales,PrintCo,Office & Training,INV-2025-00222,63,26.86,1691.93,60,Procurement Portal,338.386,1691.93,N,OK
2025-09-20,S011,London Care & Education Centre,South,CloudLink,IT & Telecoms,INV-2025-00223,15,320.88,4813.22,45,Procurement Portal,962.644,4813.22,Y,OK
2025-12-14,S015,Brighton Care & Education Centre,South,NetServe,IT & Telecoms,INV-2025-00224,76,90.62,6886.84,45,Legacy Spend File,1377.3680000000002,6886.84,N,OK
2025-04-23,S012,Bristol Care & Education Centre,South,CloudLink,IT & Telecoms,INV-2025-00225,51,169.71,8654.98,60,ERP,1730.996,8654.98,Y,OK
2025-04-19,S003,Leeds Care & Education Centre,North,WaterGrid,Utilities,INV-2025-00226,18,455.04,8190.71,45,Procurement Portal,1638.142,8190.71,N,OK
2025-09-12,S011,London Care & Education Centre,South,FreshServe,Food & Catering,INV-2025-00227,56,67.34,3770.99,30,ERP,754.198,3770.99,Y,OK
2025-10-14,S008,Leicester Care & Education Centre,Midlands,PowerDirect,Utilities,INV-2025-00228,46,138.2,6357.2,30,Procurement Portal,1271.44,6357.2,N,OK
2025-01-10,S007,Nottingham Care & Education Centre,Midlands,CareMed,Medical Supplies,INV-2025-00229,59,80.97,4777.21,30,Procurement Portal,955.442,4777.21,N,OK
2025-07-27,S005,Sheffield Care & Education Centre,North,NurseLink,Agency Labour,INV-2025-00230,54,435.96,23542.09,45,ERP,4708.418000000001,23542.09,N,OK
2025-03-29,S011,London Care & Education Centre,South,CareMed,Medical Supplies,INV-2025-00231,80,80.3,6424.13,45,Legacy Spend File,1284.826,6424.13,N,OK
2025-02-24,S002,Manchester Care & Education Centre,North,NourishCo,Food & Catering,INV-2025-00232,32,73.22,2342.97,45,Legacy Spend File,468.594,2342.97,N,OK
2025-06-08,S016,Cardiff Care & Education Centre,Wales,NourishCo,Food & Catering,INV-2025-00233,44,66.65,2932.59,30,Procurement Portal,586.518,2932.59,N,OK
2025-11-21,S011,London Care & Education Centre,South,KitchenPro,Food & Catering,INV-2025-00234,15,45.42,681.34,60,Legacy Spend File,136.268,681.34,N,OK
2025-11-27,S017,Swansea Care & Education Centre,Wales,RoadReady,Vehicle & Fuel,INV-2025-00235,19,308.91,5869.27,30,ERP,1173.854,5869.27,N,OK
2025-03-30,S007,Nottingham Care & Education Centre,Midlands,CloudLink,IT & Telecoms,INV-2025-00236,78,311.78,24318.48,30,Legacy Spend File,4863.696,24318.48,Y,OK
2025-09-10,S016,Cardiff Care & Education Centre,Wales,BuildCare,Facilities,INV-2025-00237,60,59.09,3545.64,60,Legacy Spend File,709.128,3545.64,N,OK
2025-06-11,S017,Swansea Care & Education Centre,Wales,AutoCare,Vehicle & Fuel,INV-2025-00238,20,105.26,2105.19,45,ERP,421.038,2105.19,N,OK
2025-06-05,S002,Manchester Care & Education Centre,North,PrintCo,Office & Training,INV-2025-00239,36,52.12,1876.24,60,ERP,375.2480000000001,1876.24,N,OK
2025-08-25,S003,Leeds Care & Education Centre,North,NourishCo,Food & Catering,INV-2025-00240,58,103.88,6024.98,30,ERP,1204.996,6024.98,N,OK
2025-11-27,S016,Cardiff Care & Education Centre,Wales,CloudLink,IT & Telecoms,INV-2025-00241,12,142.27,1707.26,60,Legacy Spend File,341.452,1707.26,Y,OK
2025-10-25,S006,Birmingham Care & Education Centre,Midlands,CareTemps,Agency Labour,INV-2025-00242,71,281.65,19997.4,60,ERP,3999.480000000001,19997.4,N,OK
2025-11-06,S001,Preston Care & Education Centre,North,WaterGrid,Utilities,INV-2025-00243,61,330.04,20132.24,60,ERP,4026.448,20132.24,N,OK
2025-06-25,S018,Newport Care & Education Centre,Wales,OfficePlus,Office & Training,INV-2025-00244,11,120.74,1328.16,60,Legacy Spend File,265.632,1328.16,N,OK
2025-12-29,S018,Newport Care & Education Centre,Wales,MediSure,Medical Supplies,INV-2025-00245,57,62.01,3534.69,45,Legacy Spend File,706.9380000000001,3534.69,Y,OK
2025-07-10,S020,Bangor Care & Education Centre,Wales,SafeGuard FM,Facilities,INV-2025-00246,37,149.75,5540.83,45,Procurement Portal,1108.166,5540.83,N,OK
2025-11-28,S013,Reading Care & Education Centre,South,ClinEquip,Medical Supplies,INV-2025-00247,43,92.41,3973.78,30,Procurement Portal,794.7560000000001,3973.78,N,OK
2025-05-10,S003,Leeds Care & Education Centre,North,CareTemps,Agency Labour,INV-2025-00248,78,209.44,16336.55,30,Procurement Portal,3267.31,16336.55,N,OK
2025-06-08,S017,Swansea Care & Education Centre,Wales,SafeGuard FM,Facilities,INV-2025-00249,51,475.3,24240.55,30,Legacy Spend File,4848.11,24240.55,N,Duplicate invoice
2025-10-14,S007,Nottingham Care & Education Centre,Midlands,NourishCo,Food & Catering,INV-2025-00250,49,81.22,3979.64,60,Procurement Portal,795.928,3979.64,N,OK
2025-12-10,S020,Bangor Care & Education Centre,Wales,KitchenPro,Food & Catering,INV-2025-00249,55,32.49,1786.89,60,Procurement Portal,357.37800000000004,1786.89,N,Duplicate invoice
2025-04-03,S007,Nottingham Care & Education Centre,Midlands,RoadReady,Vehicle & Fuel,INV-2025-00252,28,157.39,4406.81,45,Procurement Portal,881.3620000000001,4406.81,N,OK
2025-03-21,S006,Birmingham Care & Education Centre,Midlands,UK Energy Partners,Utilities,INV-2025-00253,10,803.23,8032.35,45,ERP,1606.4700000000005,8032.35,N,OK
2025-06-22,S020,Bangor Care & Education Centre,Wales,ClinEquip,Medical Supplies,INV-2025-00254,80,211.74,16939.01,30,Legacy Spend File,3387.802,16939.01,N,OK
2025-04-03,S009,Derby Care & Education Centre,Midlands,CleanWorks,Facilities,INV-2025-00255,80,78.05,6243.71,30,Legacy Spend File,1248.7420000000002,6243.71,Y,OK
2025-07-06,S011,London Care & Education Centre,South,CareMed,Medical Supplies,INV-2025-00256,31,91.94,2850.22,45,Legacy Spend File,570.044,2850.22,N,OK
2025-10-01,S001,Preston Care & Education Centre,North,OfficePlus,Office & Training,INV-2025-00257,31,150.55,4667.02,45,Procurement Portal,933.404,4667.02,N,OK
2025-10-20,S016,Cardiff Care & Education Centre,Wales,AutoCare,Vehicle & Fuel,INV-2025-00258,57,64.37,3669.13,45,Procurement Portal,733.826,3669.13,N,OK
2025-04-13,S017,Swansea Care & Education Centre,Wales,HealthStaffing,Agency Labour,INV-2025-00259,78,382.94,29869.46,30,Procurement Portal,5973.892,29869.46,N,OK
2025-10-11,S020,Bangor Care & Education Centre,Wales,LearnWell,Office & Training,INV-2025-00260,14,114.84,1607.76,60,Legacy Spend File,321.552,1607.76,N,OK
2025-03-24,S020,Bangor Care & Education Centre,Wales,CloudLink,IT & Telecoms,INV-2025-00261,35,132.13,4624.69,45,Legacy Spend File,924.938,4624.69,Y,OK
2025-04-24,S017,Swansea Care & Education Centre,Wales,HealthStaffing,Agency Labour,INV-2025-00262,58,290.34,16839.57,45,ERP,3367.914,16839.57,N,OK
2025-09-15,S017,Swansea Care & Education Centre,Wales,CareMed,Medical Supplies,INV-2025-00263,48,20.18,968.74,30,Procurement Portal,193.748,968.74,N,OK
2025-01-15,S016,Cardiff Care & Education Centre,Wales,FleetFuel,Vehicle & Fuel,INV-2025-00264,41,54.08,2217.28,30,Legacy Spend File,443.4560000000001,2217.28,Y,OK
2025-03-12,S009,Derby Care & Education Centre,Midlands,FleetFuel,Vehicle & Fuel,INV-2025-00265,5,82.68,413.39,45,Procurement Portal,82.678,413.39,Y,OK
2025-08-29,S001,Preston Care & Education Centre,North,BuildCare,Facilities,INV-2025-00266,58,90.62,5255.97,60,ERP,1051.1940000000002,5255.97,N,OK
2025-04-21,S014,Southampton Care & Education Centre,South,CareMed,Medical Supplies,INV-2025-00267,20,294.51,5890.23,60,Legacy Spend File,1178.046,5890.23,N,OK
2025-05-28,S010,Coventry Care & Education Centre,Midlands,HealthStaffing,Agency Labour,INV-2025-00268,31,136.62,4235.23,45,ERP,847.0459999999999,4235.23,N,OK
2025-11-24,S008,Leicester Care & Education Centre,Midlands,WaterGrid,Utilities,INV-2025-00269,80,196.26,15700.74,45,ERP,3140.148,15700.74,N,OK
2025-10-02,S007,Nottingham Care & Education Centre,Midlands,PrintCo,Office & Training,INV-2025-00270,3,80.59,241.78,60,Legacy Spend File,48.356,241.78,N,OK
2025-03-15,S017,Swansea Care & Education Centre,Wales,PowerDirect,Utilities,INV-2025-00271,38,552.34,20988.87,45,ERP,4197.774,20988.87,N,OK
2025-10-20,S011,London Care & Education Centre,South,FleetFuel,Vehicle & Fuel,INV-2025-00272,54,43.13,2328.87,30,Legacy Spend File,465.774,2328.87,Y,OK
2025-07-04,S014,Southampton Care & Education Centre,South,KitchenPro,Food & Catering,INV-2025-00273,9,123.24,1109.15,60,Legacy Spend File,221.83000000000004,1109.15,N,OK
2025-08-29,S006,Birmingham Care & Education Centre,Midlands,CareMed,Medical Supplies,INV-2025-00274,6,120.68,724.06,60,Procurement Portal,144.81199999999998,724.06,N,OK
2025-01-09,S019,Wrexham Care & Education Centre,Wales,netserve,IT & Telecoms,INV-2025-00275,46,128.23,5898.42,30,Procurement Portal,1179.684,5898.42,N,OK
2025-06-20,S016,Cardiff Care & Education Centre,Wales,KitchenPro,Food & Catering,INV-2025-00276,18,83.81,1508.57,30,Procurement Portal,301.714,1508.57,N,OK
2025-03-31,S013,Reading Care & Education Centre,South,AutoCare,Vehicle & Fuel,INV-2025-00277,60,105.99,6359.5,60,Procurement Portal,1271.9,6359.5,N,OK
2025-02-02,S007,Nottingham Care & Education Centre,Midlands,CleanWorks,Facilities,INV-2025-00278,59,129.39,7634.06,30,Procurement Portal,1526.812,7634.06,Y,OK
2025-01-22,S014,Southampton Care & Education Centre,South,MediSure,Medical Supplies,INV-2025-00279,41,124.7,5112.56,45,Legacy Spend File,1022.5120000000002,5112.56,Y,OK
2025-01-19,S017,Swansea Care & Education Centre,Wales,LearnWell,Office & Training,INV-2025-00280,25,60.68,1516.93,45,Procurement Portal,303.386,1516.93,N,OK
2025-03-05,S007,Nottingham Care & Education Centre,Midlands,RoadReady,Vehicle & Fuel,INV-2025-00281,48,101.12,4853.78,45,Procurement Portal,970.756,4853.78,N,OK
2025-06-23,S020,Bangor Care & Education Centre,Wales,LearnWell,Office & Training,INV-2025-00282,24,107.95,2590.78,45,Legacy Spend File,518.1560000000001,2590.78,N,OK
2025-05-17,S019,Wrexham Care & Education Centre,Wales,AutoCare,Vehicle & Fuel,INV-2025-00283,11,227.28,2500.09,60,Procurement Portal,500.018,2500.09,N,OK
2025-04-03,S012,Bristol Care & Education Centre,South,NurseLink,Agency Labour,INV-2025-00284,70,151.86,10630.46,45,Procurement Portal,2126.092,10630.46,N,OK
2025-12-05,S001,Preston Care & Education Centre,North,NourishCo,Food & Catering,INV-2025-00285,38,210.09,7983.58,45,Procurement Portal,1596.716,7983.58,N,OK
2025-12-20,S012,Bristol Care & Education Centre,South,HealthStaffing,Agency Labour,INV-2025-00286,57,102.53,5844.09,45,Procurement Portal,1168.818,5844.09,N,OK
2025-08-11,S002,Manchester Care & Education Centre,North,AutoCare,Vehicle & Fuel,INV-2025-00287,36,87.39,3146.08,60,ERP,629.216,3146.08,N,OK
2025-09-20,S020,Bangor Care & Education Centre,Wales,CareTemps,Agency Labour,INV-2025-00288,21,414.62,8706.97,30,ERP,1741.394,8706.97,N,OK
2025-03-06,S013,Reading Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00289,9,87.53,787.81,30,Legacy Spend File,157.562,787.81,N,OK
2025-10-18,S009,Derby Care & Education Centre,Midlands,RoadReady,Vehicle & Fuel,INV-2025-00290,5,67.45,337.25,60,ERP,67.45,337.25,N,OK
2025-07-10,S017,Swansea Care & Education Centre,Wales,LearnWell,Office & Training,INV-2025-00291,57,66.89,3812.62,30,Legacy Spend File,762.524,3812.62,N,OK
2025-06-10,S001,Preston Care & Education Centre,North,RoadReady,Vehicle & Fuel,INV-2025-00292,36,72.44,2607.76,30,ERP,521.552,2607.76,N,OK
2025-09-23,S010,Coventry Care & Education Centre,Midlands,SafeGuard FM,Facilities,INV-2025-00293,50,130.17,6508.27,60,ERP,1301.6540000000002,6508.27,N,OK
2025-08-17,S019,Wrexham Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00294,28,351.04,9829.2,60,Procurement Portal,1965.84,9829.2,N,OK
2025-03-04,S014,Southampton Care & Education Centre,South,OfficePlus,Office & Training,INV-2025-00295,18,91.27,1642.9,30,Procurement Portal,328.58000000000004,1642.9,N,OK
2025-12-16,S009,Derby Care & Education Centre,Midlands,OfficePlus,Office & Training,INV-2025-00296,41,51.23,2100.56,60,Procurement Portal,420.112,2100.56,N,OK
2025-10-05,S002,Manchester Care & Education Centre,North,KitchenPro,Food & Catering,INV-2025-00297,38,106.61,4051.14,45,ERP,810.2280000000001,4051.14,N,OK
2025-09-18,S020,Bangor Care & Education Centre,Wales,SafeGuard FM,Facilities,INV-2025-00298,29,213.14,6181.2,30,ERP,1236.24,6181.2,N,OK
2025-01-14,S013,Reading Care & Education Centre,South,WaterGrid,Utilities,INV-2025-00299,47,390.93,18373.83,60,Legacy Spend File,3674.766000000001,18373.83,N,OK
2025-03-08,S013,Reading Care & Education Centre,South,PrintCo,Office & Training,INV-2025-00300,79,106.04,8376.89,30,ERP,1675.378,8376.89,N,OK
2025-09-03,S015,Brighton Care & Education Centre,South,NurseLink,Agency Labour,INV-2025-00301,68,190.15,12930.48,45,Procurement Portal,2586.096,12930.48,N,OK
2025-06-12,S019,Wrexham Care & Education Centre,Wales,FreshServe,Food & Catering,INV-2025-00302,10,47.76,477.65,45,Procurement Portal,95.53,477.65,Y,OK
2025-10-10,S012,Bristol Care & Education Centre,South,FleetFuel,Vehicle & Fuel,INV-2025-00303,76,143.29,10890.23,30,ERP,2178.046,10890.23,Y,OK
2025-09-23,S016,Cardiff Care & Education Centre,Wales,MediSure,Medical Supplies,INV-2025-00304,20,167.87,3357.42,45,ERP,671.484,3357.42,Y,OK
2025-04-26,S010,Coventry Care & Education Centre,Midlands,AutoCare,Vehicle & Fuel,INV-2025-00305,45,93.91,4226.14,60,Procurement Portal,845.2280000000001,4226.14,N,OK
2025-11-22,S010,Coventry Care & Education Centre,Midlands,CloudLink,IT & Telecoms,INV-2025-00306,71,234.66,16661.19,45,ERP,3332.238,16661.19,Y,OK
2025-10-01,S016,Cardiff Care & Education Centre,Wales,NetServe,IT & Telecoms,INV-2025-00307,12,444.23,5330.76,60,Legacy Spend File,1066.152,5330.76,N,OK
2025-12-04,S010,Coventry Care & Education Centre,Midlands,CleanWorks,Facilities,INV-2025-00308,80,130.01,10400.6,60,Legacy Spend File,2080.1200000000003,10400.6,Y,OK
2025-02-11,S005,Sheffield Care & Education Centre,North,MediSure,Medical Supplies,INV-2025-00309,6,162.13,972.78,60,Legacy Spend File,194.556,972.78,Y,OK
2025-08-02,S004,Newcastle Care & Education Centre,North,PowerDirect,Utilities,INV-2025-00310,80,223.69,17895.09,60,ERP,3579.018,17895.09,N,OK
2025-06-04,S011,London Care & Education Centre,South,NetServe,IT & Telecoms,INV-2025-00311,62,195.18,12100.93,30,Legacy Spend File,2420.186,12100.93,N,OK
2025-02-07,S006,Birmingham Care & Education Centre,Midlands,TeleCare IT,IT & Telecoms,INV-2025-00312,8,402.6,3220.84,30,Procurement Portal,644.1680000000001,3220.84,N,OK
2025-04-15,S015,Brighton Care & Education Centre,South,LearnWell,Office & Training,INV-2025-00313,44,118.09,5196.06,60,ERP,1039.2120000000002,5196.06,N,OK
2025-06-26,S004,Newcastle Care & Education Centre,North,AutoCare,Vehicle & Fuel,INV-2025-00314,52,148.61,7727.58,30,Procurement Portal,1545.516,7727.58,N,OK
2025-05-04,S019,Wrexham Care & Education Centre,Wales,NourishCo,Food & Catering,INV-2025-00315,60,133.27,7996.39,30,Procurement Portal,1599.2780000000002,7996.39,N,OK
2025-02-19,S004,Newcastle Care & Education Centre,North,UK Energy Partners,Utilities,INV-2025-00316,7,252.9,1770.33,45,Procurement Portal,354.06600000000003,1770.33,N,OK
2025-03-23,S020,Bangor Care & Education Centre,Wales,HealthStaffing,Agency Labour,INV-2025-00317,42,436.53,18334.25,60,Legacy Spend File,3666.85,18334.25,N,OK
2025-09-13,S015,Brighton Care & Education Centre,South,UK Energy Partners,Utilities,INV-2025-00318,66,210.78,13911.47,45,Procurement Portal,2782.294,13911.47,N,OK
2025-02-16,S016,Cardiff Care & Education Centre,Wales,OfficePlus,Office & Training,INV-2025-00319,51,89.64,4571.54,60,Procurement Portal,914.308,4571.54,N,OK
2025-06-30,S015,Brighton Care & Education Centre,South,PowerDirect,Utilities,INV-2025-00320,7,232.73,1629.12,30,Procurement Portal,325.824,1629.12,N,OK
2025-10-02,S016,Cardiff Care & Education Centre,Wales,LearnWell,Office & Training,INV-2025-00321,2,79.11,158.22,30,Procurement Portal,31.644,158.22,N,OK
2025-07-07,S002,Manchester Care & Education Centre,North,NetServe,IT & Telecoms,INV-2025-00322,52,305.2,15870.35,45,ERP,3174.07,15870.35,N,OK
2025-10-15,S018,Newport Care & Education Centre,Wales,ClinEquip,Medical Supplies,INV-2025-00323,25,76.51,1912.84,45,Legacy Spend File,382.568,1912.84,N,OK
2025-09-16,S019,Wrexham Care & Education Centre,Wales,NourishCo,Food & Catering,INV-2025-00324,58,205.45,11916.07,60,Procurement Portal,2383.214,11916.07,N,OK
2025-02-19,S007,Nottingham Care & Education Centre,Midlands,FreshServe,Food & Catering,INV-2025-00325,51,37.38,1906.27,45,Procurement Portal,381.254,1906.27,Y,OK
2025-04-12,S017,Swansea Care & Education Centre,Wales,FleetFuel,Vehicle & Fuel,INV-2025-00326,78,48.72,3800.1,60,Procurement Portal,760.02,3800.1,Y,OK
